CERCID,SITE,SELFGAME,DISTANT,PROXIM,DIEPUN,OMNI.BG,AGE,SEX,CHILDREN,FORMALED,HONSAL,DISSAL,HONBIN,DISBIN,HONDIS,TREATMENT,INGFIRST,gamecheck,gmcheck.imp,HADZA
CERC34,Coastal Tanna,0,13,17,1,1,31,1,3,11,NA,NA,0,0,0,0,0,0,0,0
CERC340,Mauritius,0,14,16,0.5,1,43,0,2,3,NA,NA,0,0,0,1,0,0,0,0
CERC341,Mauritius,0,12,18,0.5,1,24,0,0,9,NA,NA,0,0,0,1,1,0,0,0
CERC342,Mauritius,0,18,12,1,1,56,1,1,11,NA,NA,0,0,0,1,0,0,0,0
CERC343,Mauritius,0,17,13,1,1,19,1,0,11,NA,NA,0,0,0,1,0,1,1,0
CERC344,Mauritius,0,9,21,1,1,17,1,0,6,NA,NA,0,0,0,1,1,0,0,0
CERC345,Mauritius,0,14,16,0.5,1,49,1,2,13,NA,NA,0,0,0,1,0,0,0,0
CERC346,Mauritius,0,16,14,0.5,1,45,1,4,11,NA,NA,0,0,0,1,1,0,0,0
CERC347,Mauritius,0,11,19,0.5,1,33,1,2,5,NA,NA,0,0,0,1,0,0,0,0
CERC348,Mauritius,0,10,20,0.5,1,33,1,2,5,NA,NA,0,0,0,1,0,1,1,0
CERC349,Mauritius,0,11,19,0,1,36,1,0,6,NA,NA,0,0,0,1,0,0,0,0
CERC35,Coastal Tanna,0,11,19,0.5,1,34,1,0,6,NA,NA,0,0,0,0,0,0,0,0
CERC350,Mauritius,0,19,11,1,1,34,1,1,6,NA,NA,0,0,0,1,1,0,0,0
CERC351,Mauritius,0,16,14,1,1,34,0,2,6,NA,NA,0,0,0,1,1,0,0,0
CERC352,Mauritius,0,15,15,0.5,1,55,0,4,8,NA,NA,0,0,0,1,0,0,0,0
CERC353,Mauritius,0,17,13,1,1,32,1,0,13,NA,NA,0,0,0,1,1,0,0,0
CERC354,Mauritius,0,16,14,1,1,36,1,0,6,0.5,NA,1,0,1,1,1,0,0,0
CERC355,Mauritius,0,13,17,0.5,1,66,1,4,7,NA,NA,0,0,0,1,0,0,0,0
CERC356,Mauritius,0,16,14,1,1,42,1,0,9,NA,NA,0,0,0,1,1,0,0,0
CERC357,Mauritius,0,13,17,0.5,1,33,1,2,11,NA,NA,0,0,0,1,0,0,0,0
CERC358,Mauritius,0,16,14,1,1,47,0,2,11,NA,NA,0,0,0,1,1,1,1,0
CERC359,Pesqueiro,0,16,14,0.5,1,18,1,1,10,NA,NA,0,0,0,0,1,0,0,0
CERC36,Coastal Tanna,0,16,14,0.5,1,26,1,2,16,NA,NA,0,0,0,0,0,0,0,0
CERC360,Pesqueiro,0,15,15,1,1,52,1,0,8,NA,NA,0,0,0,1,1,0,0,0
CERC361,Pesqueiro,0,14,16,1,1,34,1,0,4,1,NA,1,0,1,0,1,0,0,0
CERC362,Pesqueiro,0,12,18,NA,NA,36,1,3,12,NA,NA,0,0,0,1,1,0,0,0
CERC363,Pesqueiro,0,16,14,1,1,53,0,1,2,0.5,NA,1,0,1,1,1,0,0,0
CERC364,Pesqueiro,0,19,11,1,1,25,1,1,11,NA,NA,0,0,0,1,1,0,0,0
CERC365,Pesqueiro,0,12,18,1,1,34,1,2,10,NA,NA,0,0,0,0,0,0,0,0
CERC366,Pesqueiro,0,10,20,0.5,1,36,0,1,6,NA,0.4,0,1,1,1,0,0,0,0
CERC367,Pesqueiro,0,10,20,0.5,1,25,0,0,12,NA,NA,0,0,0,0,0,0,0,0
CERC368,Pesqueiro,0,12,18,0.5,1,25,0,0,11,NA,NA,0,0,0,0,1,0,0,0
CERC369,Pesqueiro,0,15,15,1,1,45,0,4,5,NA,NA,0,0,0,1,0,1,1,0
CERC37,Coastal Tanna,0,15,15,1,1,38,1,3,12,NA,NA,0,0,0,0,1,0,0,0
CERC370,Pesqueiro,0,11,19,0.5,1,40,0,2,11,NA,NA,0,0,0,0,1,0,0,0
CERC371,Pesqueiro,0,16,14,0,1,52,0,4,NA,NA,NA,0,0,0,0,0,0,0,0
CERC372,Pesqueiro,0,16,14,1,1,18,1,1,8,NA,NA,0,0,0,1,0,0,0,0
CERC373,Pesqueiro,0,19,11,1,1,19,1,1,11,1,NA,1,0,1,0,1,0,0,0
CERC374,Pesqueiro,0,20,10,1,1,39,1,4,8,NA,NA,0,0,0,1,1,0,0,0
CERC375,Pesqueiro,0,5,25,0.5,1,45,0,3,5,NA,NA,0,0,0,0,0,0,0,0
CERC376,Pesqueiro,0,14,16,1,1,18,1,0,NA,NA,NA,0,0,0,1,0,0,0,0
CERC377,Pesqueiro,0,17,13,1,1,19,1,0,NA,1,NA,1,0,1,0,0,1,1,0
CERC378,Pesqueiro,0,17,13,1,1,20,0,NA,7,0.5,NA,1,0,1,1,1,0,0,0
CERC379,Pesqueiro,0,14,16,0,1,42,0,4,5,0.666666667,NA,1,0,1,0,0,0,0,0
CERC38,Coastal Tanna,0,14,16,1,1,43,1,5,9,NA,NA,0,0,0,0,1,0,0,0
CERC380,Pesqueiro,0,15,15,1,1,17,0,0,NA,NA,NA,0,0,0,1,1,0,0,0
CERC381,Pesqueiro,0,13,17,1,1,28,0,0,NA,NA,1,0,1,1,1,0,0,0,0
CERC382,Pesqueiro,0,18,12,0.5,1,39,1,0,3,NA,NA,0,0,0,1,0,0,0,0
CERC383,Pesqueiro,0,18,12,1,1,47,1,1,11,0.2,NA,1,0,1,1,0,0,0,0
CERC384,Pesqueiro,0,12,18,0.5,1,60,1,8,5,NA,NA,0,0,0,1,1,0,0,0
CERC385,Pesqueiro,0,16,14,1,1,25,0,2,11,0.4,NA,1,0,1,1,1,0,0,0
CERC386,Pesqueiro,0,20,10,0.5,1,21,1,0,10,NA,NA,0,0,0,0,1,0,0,0
CERC387,Pesqueiro,0,16,14,1,1,18,1,0,2,NA,NA,0,0,0,0,1,0,0,0
CERC388,Pesqueiro,0,12,18,0.5,1,44,0,9,5,0.4,NA,1,0,1,1,1,0,0,0
CERC389,Pesqueiro,0,16,14,1,1,22,0,1,10,NA,0.6,0,1,1,1,0,0,0,0
CERC39,Coastal Tanna,0,17,13,0.5,1,37,1,6,4,NA,NA,0,0,0,0,0,0,0,0
CERC390,Pesqueiro,0,12,18,1,1,26,0,0,10,NA,NA,0,0,0,1,0,0,0,0
CERC391,Pesqueiro,0,14,16,0.5,1,40,0,4,10,NA,NA,0,0,0,1,0,0,0,0
CERC392,Pesqueiro,0,17,13,1,1,50,0,3,10,NA,0.25,0,1,1,0,1,0,0,0
CERC393,Pesqueiro,0,18,12,1,1,55,0,4,4,NA,NA,0,0,0,0,0,0,0,0
CERC394,Pesqueiro,0,18,12,1,1,60,0,8,2,NA,NA,0,0,0,1,1,0,0,0
CERC395,Pesqueiro,0,17,13,0.5,1,43,0,2,4,NA,NA,0,0,0,0,0,0,0,0
CERC396,Pesqueiro,0,8,22,1,1,40,1,0,8,NA,NA,0,0,0,0,0,0,0,0
CERC397,Pesqueiro,0,14,16,0,1,26,0,3,11,NA,NA,0,0,0,0,0,0,0,0
CERC398,Pesqueiro,0,11,19,1,1,34,0,5,5,NA,NA,0,0,0,0,0,0,0,0
CERC399,Pesqueiro,0,16,14,1,1,38,0,8,1,NA,NA,0,0,0,0,0,0,0,0
CERC4,Coastal Tanna,0,16,14,0.5,1,28,0,1,7,NA,NA,0,0,0,0,1,0,0,0
CERC40,Coastal Tanna,0,17,13,1,1,38,1,4,6,NA,NA,0,0,0,0,0,0,0,0
CERC400,Pesqueiro,0,12,18,0,1,28,0,2,7,NA,NA,0,0,0,1,1,0,0,0
CERC401,Pesqueiro,0,17,13,1,1,24,0,2,10,NA,NA,0,0,0,1,1,0,0,0
CERC402,Pesqueiro,0,15,15,1,1,24,1,1,9,NA,NA,0,0,0,0,0,0,0,0
CERC403,Pesqueiro,0,18,12,1,1,23,0,1,11,NA,0.2,0,1,1,0,1,0,0,0
CERC404,Pesqueiro,0,17,13,1,1,58,1,14,1,NA,NA,0,0,0,0,1,0,0,0
CERC405,Pesqueiro,0,18,12,1,1,72,0,6,6,NA,NA,0,0,0,0,1,0,0,0
CERC406,Pesqueiro,0,10,20,1,1,21,1,1,11,0.666666667,NA,1,0,1,0,0,1,1,0
CERC407,Pesqueiro,0,16,14,0.5,0,23,1,0,10,0.333333333,NA,1,0,1,1,0,0,0,0
CERC408,Pesqueiro,0,20,10,0,1,32,1,2,12,1,0.2,1,1,2,1,0,0,0,0
CERC409,Pesqueiro,0,16,14,0.5,1,27,1,3,15,0.6,1,1,1,2,0,1,1,1,0
CERC41,Coastal Tanna,0,13,17,1,1,52,1,5,6,NA,NA,0,0,0,0,1,0,0,0
CERC410,Pesqueiro,0,11,19,1,1,29,1,1,3,NA,NA,0,0,0,0,0,0,0,0
CERC411,Pesqueiro,0,15,15,0.5,1,22,1,1,11,NA,NA,0,0,0,0,1,0,0,0
CERC412,Pesqueiro,0,17,13,1,1,48,1,6,NA,NA,NA,0,0,0,1,0,0,0,0
CERC413,Pesqueiro,0,10,20,1,1,28,1,2,9,NA,NA,0,0,0,1,1,0,0,0
CERC414,Pesqueiro,0,13,17,0.5,1,23,1,2,7,NA,NA,0,0,0,0,1,1,1,0
CERC415,Pesqueiro,0,12,18,1,1,37,1,0,NA,0.2,0.2,1,1,2,0,1,0,0,0
CERC416,Pesqueiro,0,16,14,1,1,22,1,1,11,NA,NA,0,0,0,0,1,0,0,0
CERC417,Pesqueiro,0,14,16,0.5,1,21,1,0,8,1,NA,1,0,1,1,0,0,0,0
CERC418,Pesqueiro,0,12,18,NA,NA,21,1,0,10,NA,NA,0,0,0,1,1,0,0,0
CERC419,Pesqueiro,0,16,14,1,1,21,0,1,7,NA,0.6,0,1,1,0,0,0,0,0
CERC42,Coastal Tanna,0,14,16,1,1,28,1,3,6,NA,NA,0,0,0,0,1,0,0,0
CERC420,Pesqueiro,0,14,16,1,1,37,0,0,6,NA,NA,0,0,0,1,0,0,0,0
CERC421,Pesqueiro,0,12,18,0.5,1,20,0,1,10,NA,NA,0,0,0,0,1,0,0,0
CERC422,Pesqueiro,0,11,19,NA,NA,31,0,3,12,NA,NA,0,0,0,1,0,0,0,0
CERC423,Pesqueiro,0,11,19,1,1,44,0,3,4,NA,NA,0,0,0,1,1,0,0,0
CERC424,Pesqueiro,0,16,14,0.5,1,56,0,3,7,NA,NA,0,0,0,1,1,0,0,0
CERC425,Pesqueiro,0,16,14,1,1,35,0,1,11,1,1,1,1,2,1,0,0,0,0
CERC426,Pesqueiro,0,19,11,1,1,43,0,4,8,NA,NA,0,0,0,1,0,0,0,0
CERC427,Pesqueiro,0,18,12,1,1,54,1,2,5,NA,NA,0,0,0,0,1,0,0,0
CERC428,Pesqueiro,0,10,20,1,1,40,1,0,4,NA,0.2,0,1,1,0,1,0,0,0
CERC429,Pesqueiro,0,16,14,1,1,57,1,3,17,NA,NA,0,0,0,0,1,0,0,0
CERC43,Coastal Tanna,0,15,15,0.5,1,61,1,5,10,NA,NA,0,0,0,0,0,0,0,0
CERC430,Pesqueiro,0,10,20,1,1,22,0,1,11,NA,NA,0,0,0,1,0,0,0,0
CERC431,Pesqueiro,0,0,30,0,0,38,0,6,1,NA,NA,0,0,0,0,1,0,0,0
CERC432,Pesqueiro,0,16,14,1,1,32,0,1,12,NA,NA,0,0,0,1,0,0,0,0
CERC433,Pesqueiro,0,16,14,1,1,21,1,1,5,NA,NA,0,0,0,1,1,0,0,0
CERC434,Pesqueiro,0,16,14,NA,NA,21,1,0,11,NA,NA,0,0,0,0,0,0,0,0
CERC435,Pesqueiro,0,14,16,1,1,44,0,1,10,NA,NA,0,0,0,0,1,0,0,0
CERC436,Tyva Republic,0,16,14,0.5,0,20,1,0,13,NA,NA,0,0,0,0,0,0,0,0
CERC437,Tyva Republic,0,13,17,1,1,44,1,4,15,NA,NA,0,0,0,0,1,0,0,0
CERC438,Tyva Republic,0,13,17,1,1,41,0,2,14,0.6,0.8,1,1,2,0,0,0,0,0
CERC439,Tyva Republic,0,16,14,1,1,25,0,2,16.5,NA,NA,0,0,0,0,0,1,1,0
CERC44,Coastal Tanna,0,18,12,0.5,1,20,1,0,14,1,1,1,1,2,0,0,0,0,0
CERC440,Tyva Republic,0,13,17,1,1,27,0,1,16,NA,NA,0,0,0,0,0,0,0,0
CERC441,Tyva Republic,0,10,20,1,1,53,0,5,14,NA,NA,0,0,0,0,1,0,0,0
CERC442,Tyva Republic,0,19,11,0.5,1,46,1,2,16,NA,NA,0,0,0,0,1,0,0,0
CERC443,Tyva Republic,0,11,19,1,0.5,45,0,2,17,0.6,0.2,1,1,2,0,1,0,0,0
CERC444,Tyva Republic,0,10,20,1,1,28,0,2,19,0.8,0.8,1,1,2,0,1,0,0,0
CERC445,Tyva Republic,0,19,11,1,0,27,1,2,16,NA,NA,0,0,0,0,0,0,0,0
CERC446,Tyva Republic,0,14,16,0.5,0.5,30,1,1,18,NA,NA,0,0,0,0,1,0,0,0
CERC447,Tyva Republic,0,9,21,1,1,37,0,4,16,NA,1,0,1,1,0,1,0,0,0
CERC448,Tyva Republic,0,14,16,0.5,1,39,1,5,16,NA,NA,0,0,0,0,1,0,0,0
CERC449,Tyva Republic,0,14,16,0.5,1,35,0,3,16,0.8,0.6,1,1,2,0,0,0,0,0
CERC45,Hadza,0,12,18,NA,NA,35,1,4,0,NA,NA,0,0,0,0,1,NA,0,1
CERC450,Tyva Republic,0,18,12,1,0.5,49,0,2,16,NA,NA,0,0,0,0,1,0,0,0
CERC451,Tyva Republic,0,19,11,1,1,34,0,1,15,NA,NA,0,0,0,0,1,0,0,0
CERC452,Tyva Republic,0,16,14,1,1,22,0,2,15,NA,NA,0,0,0,0,0,0,0,0
CERC453,Tyva Republic,0,14,16,1,1,24,1,2,14,1,NA,1,0,1,0,0,0,0,0
CERC454,Tyva Republic,0,15,15,0,0,33,0,2,20,NA,NA,0,0,0,0,1,0,0,0
CERC455,Tyva Republic,0,13,17,1,1,58,1,5,19,NA,NA,0,0,0,0,0,0,0,0
CERC456,Tyva Republic,0,12,18,0.5,1,28,0,0,16,NA,NA,0,0,0,0,1,0,0,0
CERC457,Tyva Republic,0,12,18,1,1,27,1,1,13,1,NA,1,0,1,0,0,0,0,0
CERC458,Tyva Republic,0,14,16,1,1,51,0,2,15,NA,0.8,0,1,1,0,1,0,0,0
CERC459,Tyva Republic,0,18,12,1,1,22,0,1,15,NA,NA,0,0,0,0,1,0,0,0
CERC46,Hadza,0,4,26,NA,NA,42,0,9,0,NA,NA,0,0,0,0,1,NA,0,1
CERC460,Tyva Republic,0,12,18,0.5,1,48,0,2,20,0.4,1,1,1,2,0,0,0,0,0
CERC461,Tyva Republic,0,15,15,1,1,18,0,0,12,0.8,0.2,1,1,2,0,0,0,0,0
CERC462,Tyva Republic,0,16,14,0.5,0,23,0,0,15,1,0.6,1,1,2,0,1,0,0,0
CERC463,Tyva Republic,0,13,17,0,1,20,0,0,14,NA,NA,0,0,0,0,1,0,0,0
CERC464,Tyva Republic,0,14,16,0,0,28,0,2,17,NA,NA,0,0,0,0,0,0,0,0
CERC465,Tyva Republic,0,16,14,0.5,1,35,0,2,19,1,1,1,1,2,0,1,0,0,0
CERC466,Tyva Republic,0,15,15,0.5,1,67,0,2,14,0.4,0.6,1,1,2,0,0,0,0,0
CERC467,Tyva Republic,0,15,15,0.5,0.5,24,0,2,16,NA,NA,0,0,0,0,1,0,0,0
CERC468,Tyva Republic,0,12,18,0.5,0.5,30,0,2,18,0.8,NA,1,0,1,0,1,0,0,0
CERC469,Tyva Republic,0,8,22,1,1,20,0,0,14,NA,0.6,0,1,1,0,0,0,0,0
CERC47,Hadza,0,8,22,NA,0,38,0,3,0,NA,NA,0,0,0,0,0,NA,0,1
CERC470,Tyva Republic,0,14,16,1,1,20,0,0,13,NA,NA,0,0,0,0,0,0,0,0
CERC471,Tyva Republic,0,17,13,0.5,0,29,0,2,17,NA,0.8,0,1,1,0,1,0,0,0
CERC472,Tyva Republic,0,15,15,0.5,0.5,33,0,5,11,NA,0.2,0,1,1,0,1,0,0,0
CERC473,Tyva Republic,0,15,15,1,1,26,0,1,16,NA,NA,0,0,0,0,1,0,0,0
CERC474,Tyva Republic,0,16,14,1,1,22,0,1,14,NA,0.8,0,1,1,0,0,0,0,0
CERC475,Tyva Republic,0,12,18,1,1,58,1,3,17.5,NA,0.6,0,1,1,0,0,0,0,0
CERC476,Tyva Republic,0,16,14,1,1,23,0,1,16,NA,NA,0,0,0,0,0,0,0,0
CERC478,Tyva Republic,0,13,17,0.5,0.5,20,0,0,14,1,1,1,1,2,1,0,0,0,0
CERC479,Tyva Republic,0,15,15,0.5,1,31,0,2,21,NA,NA,0,0,0,1,1,0,0,0
CERC48,Hadza,0,14,16,NA,0,40,0,5,0,NA,NA,0,0,0,0,1,NA,0,1
CERC480,Tyva Republic,0,18,12,1,1,31,0,2,17,0.6,1,1,1,2,1,0,0,0,0
CERC481,Tyva Republic,0,17,13,0.5,1,27,1,1,15,1,1,1,1,2,1,0,0,0,0
CERC482,Tyva Republic,0,17,13,1,1,38,0,3,11.5,NA,NA,0,0,0,1,0,0,0,0
CERC483,Tyva Republic,0,14,16,1,1,55,0,3,17,NA,0.6,0,1,1,1,0,0,0,0
CERC484,Tyva Republic,0,13,17,1,1,31,1,2,17,1,1,1,1,2,1,1,0,0,0
CERC485,Tyva Republic,0,16,14,1,1,23,1,0,14,NA,NA,0,0,0,1,0,0,0,0
CERC486,Tyva Republic,0,18,12,0.5,1,23,1,0,14,NA,NA,0,0,0,1,0,0,0,0
CERC487,Tyva Republic,0,16,14,1,1,57,0,5,19,NA,0.4,0,1,1,1,1,0,0,0
CERC488,Tyva Republic,0,14,16,1,1,21,0,0,15,NA,NA,0,0,0,1,0,0,0,0
CERC489,Tyva Republic,0,17,13,0.5,0.5,24,1,0,14,NA,0.2,0,1,1,1,1,0,0,0
CERC49,Hadza,0,8,22,1,1,35,0,8,0,NA,0.5,0,1,1,0,0,NA,0,1
CERC490,Tyva Republic,0,21,9,0.5,1,27,0,1,13,NA,0.8,0,1,1,1,1,0,0,0
CERC491,Tyva Republic,0,17,13,0,1,21,1,0,13,NA,NA,0,0,0,1,1,0,0,0
CERC492,Tyva Republic,0,17,13,0.5,1,31,0,3,17,NA,0.8,0,1,1,1,0,0,0,0
CERC493,Tyva Republic,0,15,15,0.5,0,36,1,2,20,NA,NA,0,0,0,1,1,0,0,0
CERC494,Tyva Republic,0,14,16,0,1,59,0,2,16,0.8,1,1,1,2,1,1,0,0,0
CERC495,Tyva Republic,0,12,18,0.5,1,18,0,0,12,NA,1,0,1,1,1,1,0,0,0
CERC496,Tyva Republic,0,14,16,0.5,1,51,0,2,15,NA,1,0,1,1,1,0,0,0,0
CERC497,Tyva Republic,0,17,13,1,1,22,0,0,15,0.8,0.6,1,1,2,1,0,0,0,0
CERC498,Tyva Republic,0,15,15,0.5,1,24,1,0,17,NA,0.4,0,1,1,1,0,0,0,0
CERC499,Tyva Republic,0,15,15,1,1,42,0,2,16,NA,1,0,1,1,1,0,0,0,0
CERC5,Coastal Tanna,0,13,17,1,1,20,0,0,14,0.8,NA,1,0,1,0,0,0,0,0
CERC50,Hadza,0,14,16,1,0.5,24,1,2,0,NA,NA,0,0,0,0,0,NA,0,1
CERC500,Tyva Republic,0,13,17,1,1,18,0,0,11,1,NA,1,0,1,1,1,1,1,0
CERC501,Tyva Republic,0,15,15,1,1,63,0,6,11,NA,NA,0,0,0,1,1,0,0,0
CERC502,Tyva Republic,0,11,19,0.5,1,34,0,2,18,NA,NA,0,0,0,1,0,0,0,0
CERC503,Tyva Republic,0,13,17,1,1,30,0,2,17,NA,NA,0,0,0,1,0,0,0,0
CERC504,Tyva Republic,0,15,15,1,1,54,1,3,14,NA,1,0,1,1,1,0,0,0,0
CERC505,Tyva Republic,0,16,14,1,1,33,1,2,11,NA,0.4,0,1,1,1,1,0,0,0
CERC506,Tyva Republic,0,15,15,0,NA,31,1,3,15,1,NA,1,0,1,1,1,0,0,0
CERC508,Tyva Republic,0,10,20,0.5,1,33,0,1,19,NA,NA,0,0,0,1,0,0,0,0
CERC509,Tyva Republic,0,13,17,1,0.5,51,1,1,18,0.6,0.4,1,1,2,1,0,0,0,0
CERC51,Hadza,0,13,17,1,1,64,1,5,0,NA,NA,0,0,0,0,0,NA,0,1
CERC510,Tyva Republic,0,16,14,1,1,47,0,1,13,NA,0.8,0,1,1,1,1,0,0,0
CERC511,Tyva Republic,0,13,17,0.5,1,27,0,1,14,NA,NA,0,0,0,1,0,0,0,0
CERC512,Tyva Republic,0,15,15,1,1,31,0,2,15,1,1,1,1,2,1,1,0,0,0
CERC513,Tyva Republic,0,16,14,1,1,54,0,3,12,1,1,1,1,2,1,1,0,0,0
CERC514,Tyva Republic,0,13,17,1,1,21,0,1,15,NA,1,0,1,1,1,1,0,0,0
CERC515,Tyva Republic,0,14,16,1,1,24,1,0,16,0.8,NA,1,0,1,1,0,1,1,0
CERC516,Tyva Republic,0,9,21,1,1,37,0,1,17,NA,NA,0,0,0,1,0,0,0,0
CERC517,Yasawa,0,13,17,0.5,1,35,0,1,12,NA,NA,0,0,0,1,0,0,0,0
CERC518,Yasawa,0,5,25,0.5,1,45,1,1,11,NA,NA,0,0,0,0,0,0,0,0
CERC519,Yasawa,0,9,21,0.5,1,24,1,0,8,0.4,NA,1,0,1,1,1,0,0,0
CERC52,Hadza,0,13,17,NA,NA,35,0,8,0,NA,NA,0,0,0,0,1,NA,0,1
CERC520,Yasawa,0,13,17,0.5,1,22,0,NA,11,NA,NA,0,0,0,0,1,1,1,0
CERC521,Yasawa,0,15,15,0.5,1,NA,1,2,NA,NA,NA,0,0,0,0,0,0,0,0
CERC522,Yasawa,0,13,17,0.5,1,42,1,3,8,0.2,NA,1,0,1,1,0,0,0,0
CERC523,Yasawa,0,9,21,0.5,1,58,0,5,8,NA,0.2,0,1,1,0,0,0,0,0
CERC524,Yasawa,0,15,15,0.5,1,58,1,4,9,NA,NA,0,0,0,0,1,0,0,0
CERC525,Yasawa,0,14,16,0.5,1,53,0,4,6,NA,NA,0,0,0,0,0,0,0,0
CERC526,Yasawa,0,15,15,0.5,1,29,1,0,12,NA,NA,0,0,0,1,0,0,0,0
CERC527,Yasawa,0,16,14,0.5,1,74,0,3,8,NA,NA,0,0,0,0,0,0,0,0
CERC528,Yasawa,0,14,16,0.5,1,51,1,4,12,NA,NA,0,0,0,0,1,0,0,0
CERC529,Yasawa,0,14,16,1,1,28,1,2,8,NA,0.6,0,1,1,1,0,1,1,0
CERC53,Hadza,0,14,16,NA,NA,21,0,2,0,NA,NA,0,0,0,0,0,NA,0,1
CERC530,Yasawa,0,13,17,0.5,1,24,1,2,8,NA,NA,0,0,0,1,1,0,0,0
CERC531,Yasawa,0,18,12,1,1,22,1,1,10,NA,1,0,1,1,1,0,0,0,0
CERC532,Yasawa,0,18,12,0.5,1,26,0,0,14,NA,NA,0,0,0,1,1,0,0,0
CERC533,Yasawa,0,15,15,0.5,1,23,1,0,10,NA,0.6,0,1,1,1,1,0,0,0
CERC534,Yasawa,0,13,17,0.5,1,55,1,4,11,NA,NA,0,0,0,0,0,1,1,0
CERC535,Yasawa,0,15,15,1,1,22,1,0,8,NA,1,0,1,1,1,0,1,1,0
CERC536,Yasawa,0,16,14,0.5,1,19,0,0,12,NA,0.8,0,1,1,0,0,0,0,0
CERC537,Yasawa,0,15,15,1,1,40,0,5,8,NA,NA,0,0,0,1,1,0,0,0
CERC538,Yasawa,0,16,14,0.5,1,21,1,0,8,NA,NA,0,0,0,0,1,0,0,0
CERC539,Yasawa,0,11,19,0.5,1,49,1,7,9,NA,NA,0,0,0,0,0,0,0,0
CERC54,Hadza,0,13,17,1,1,45,1,7,6,NA,NA,0,0,0,0,0,NA,0,1
CERC540,Yasawa,0,11,19,1,1,23,0,1,10,NA,NA,0,0,0,1,1,0,0,0
CERC541,Yasawa,0,12,18,0.5,1,22,1,0,7,NA,NA,0,0,0,0,0,0,0,0
CERC542,Yasawa,0,11,19,0.5,1,18,1,0,4,NA,NA,0,0,0,1,0,0,0,0
CERC543,Yasawa,0,13,17,0.5,1,30,1,0,8,NA,NA,0,0,0,1,1,0,0,0
CERC544,Yasawa,0,11,19,NA,NA,47,0,3,NA,NA,NA,0,0,0,1,1,0,0,0
CERC545,Yasawa,0,15,15,0.5,1,50,0,3,12,NA,NA,0,0,0,0,0,0,0,0
CERC546,Yasawa,0,15,15,0.5,1,30,0,0,12,0.4,0.4,1,1,2,0,1,0,0,0
CERC547,Yasawa,0,16,14,0.5,1,20,1,0,12,NA,NA,0,0,0,1,0,0,0,0
CERC548,Yasawa,0,12,18,0.5,1,42,0,7,8,NA,NA,0,0,0,1,0,0,0,0
CERC549,Yasawa,0,14,16,0.5,1,73,0,3,6,NA,NA,0,0,0,1,0,0,0,0
CERC55,Hadza,0,16,14,1,1,26,1,2,0,NA,0.25,0,1,1,0,0,NA,0,1
CERC550,Yasawa,0,15,15,0.5,1,52,0,6,8,NA,NA,0,0,0,0,1,0,0,0
CERC551,Yasawa,0,14,16,0.5,1,20,1,0,6,NA,NA,0,0,0,0,0,1,1,0
CERC552,Yasawa,0,15,15,0.5,1,52,1,4,10,NA,NA,0,0,0,1,1,0,0,0
CERC553,Yasawa,0,16,14,0.5,1,49,0,4,9,NA,NA,0,0,0,0,1,0,0,0
CERC554,Yasawa,0,8,22,0.5,1,31,0,2,11,NA,NA,0,0,0,0,1,0,0,0
CERC555,Yasawa,0,14,16,0.5,1,27,1,0,11,NA,1,0,1,1,0,0,0,0,0
CERC556,Yasawa,0,8,22,0.5,1,40,0,5,10,NA,NA,0,0,0,0,0,0,0,0
CERC557,Yasawa,0,10,20,0.5,1,20,0,0,10,NA,0.6,0,1,1,1,0,0,0,0
CERC558,Yasawa,0,12,18,0.5,1,27,0,2,15,NA,1,0,1,1,1,0,0,0,0
CERC559,Yasawa,0,16,14,0.5,1,46,1,1,11,NA,0.4,0,1,1,1,1,0,0,0
CERC56,Hadza,0,15,15,1,1,34,1,1,0,NA,NA,0,0,0,0,0,NA,1,1
CERC560,Yasawa,0,15,15,0.5,1,68,1,5,8,NA,NA,0,0,0,1,1,0,0,0
CERC561,Yasawa,0,11,19,0.5,1,21,1,0,8,NA,NA,0,0,0,0,1,1,1,0
CERC562,Yasawa,0,18,12,1,1,27,1,NA,11,NA,NA,0,0,0,0,0,0,0,0
CERC563,Yasawa,0,14,16,0.5,1,35,0,5,8,NA,0.8,0,1,1,1,1,0,0,0
CERC564,Yasawa,0,14,16,0.5,1,67,1,1,8,NA,NA,0,0,0,1,1,0,0,0
CERC565,Yasawa,0,17,13,0.5,1,27,0,1,12,NA,NA,0,0,0,1,1,0,0,0
